"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
86, 3.844000026600000e-02, -3.171811260404538e-02, 9.978136906045307e-01, 1.318723040385088e-01, -4.792166611782087e-02, 2.502342524563141e+00, 9.969910245493867e-01, 9.991755314014128e-01, 1.188921252229105e-01, -4.298536358018993e-01
87, 3.260000050100000e-02, -2.948109446637338e-02, 9.979292933219109e-01, 1.288650165928861e-01, -5.215193838041158e-02, 2.502580136919252e+00, 9.971588310217602e-01, 9.992279389879559e-01, 1.177809647452954e-01, -4.058812826056898e-01
88, 2.723000012300000e-02, -2.718419978786347e-02, 9.980779949677406e-01, 1.250542148283620e-01, -5.669461367758975e-02, 2.502884494942543e+00, 9.973759697989700e-01, 9.992966229369749e-01, 1.163088160594707e-01, -3.748614572899959e-01
89, 2.232000045500000e-02, -2.482329437156798e-02, 9.982801525437757e-01, 1.202058853700128e-01, -6.150041455640291e-02, 2.503301474781498e+00, 9.976679567671354e-01, 9.993867495260924e-01, 1.143486391148868e-01, -3.331490332663747e-01
90, 1.789999939500000e-02, -2.241364555514381e-02, 9.985488134046804e-01, 1.139949643783977e-01, -6.647982130639596e-02, 2.503856836290625e+00, 9.980547891477735e-01, 9.995052577798151e-01, 1.117194090636280e-01, -2.778872646037919e-01
91, 1.394999958600000e-02, -1.994492353858276e-02, 9.988983771854564e-01, 1.060802262755491e-01, -7.139079735459126e-02, 2.504579345876210e+00, 9.985582000753167e-01, 9.996594477297099e-01, 1.082039225130771e-01, -2.059714178118995e-01
92, 1.049000024800000e-02, -1.742916196961543e-02, 9.993690487013636e-01, 9.599823506463653e-02, -7.583123799072258e-02, 2.505559491955276e+00, 9.992286994634212e-01, 9.998595621526156e-01, 1.034651290813589e-01, -1.101857909398303e-01
93, 7.519999985000000e-03, -1.486756313872443e-02, 9.999706860442632e-01, 8.339282958382266e-02, -7.908760406502548e-02, 2.506814324461699e+00, 1.000083809711003e+00, 1.000113126982939e+00, 9.713206535570615e-02, 1.197281585753528e-02
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.000731869299791e+00, 6.800582155486129e-02, -7.998911268628911e-02, 2.508407573059951e+00, 1.001160031547608e+00, 1.000427849118183e+00, 8.864949219594145e-02, 1.657187925154791e-01
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.001738020141401e+00, 5.020628527686422e-02, -7.692184537148485e-02, 2.510557697859915e+00, 1.002538478738070e+00, 1.000799069797267e+00, 7.746738741123092e-02, 3.626398197242865e-01
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.002577439645664e+00, 3.154161517982355e-02, -6.832599006270111e-02, 2.512264123365822e+00, 1.003775898330148e+00, 1.001195377670684e+00, 6.340068831128008e-02, 5.394140471639555e-01
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.004376634598287e+00, 1.428193903818204e-02, -5.231982591752007e-02, 2.516382503113246e+00, 1.005967297065131e+00, 1.001583731054716e+00, 4.560035407682313e-02, 8.524710093044916e-01
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.004675045909913e+00, 4.262060375557998e-03, -3.053435570039128e-02, 2.516846819174295e+00, 1.006549509864308e+00, 1.001865741527101e+00, 2.591101430264999e-02, 9.356442663297497e-01
